Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
NCI29,12.857645184136183,Non-Edible,0.032463574,Health and Hygiene,139.9154,OUT027,Medium,Tier 3,Supermarket Type3,4963.539,37,Non-Consumable
FDW44,9.5,Regular,0.035222503,Fruits and Vegetables,170.1448,OUT045,Small,Tier 2,Supermarket Type1,1874.8928,20,Food
FDR10,17.6,Low Fat,0.010055503,Snack Foods,163.7552,OUT049,Medium,Tier 1,Supermarket Type1,1787.0072,23,Food
FDO60,20.0,Low Fat,0.034363029,Baking Goods,43.5086,OUT035,Small,Tier 2,Supermarket Type1,401.4774,18,Food
FDG08,13.15,Regular,0.0,Fruits and Vegetables,171.9764,OUT017,Small,Tier 2,Supermarket Type1,2404.8696,15,Food
FDP10,19.0,Low Fat,0.128349909,Snack Foods,106.5622,OUT045,Small,Tier 2,Supermarket Type1,1482.0708,20,Food
FDG45,8.1,Low Fat,0.128760294,Fruits and Vegetables,213.7902,OUT017,Small,Tier 2,Supermarket Type1,5946.9256,15,Food
DRM47,9.3,Low Fat,0.043964058,Hard Drinks,192.3846,OUT018,Medium,Tier 3,Supermarket Type2,4586.0304,13,Drinks
FDO40,12.857645184136183,Low Fat,0.032470108,Frozen Foods,148.9392,OUT027,Medium,Tier 3,Supermarket Type3,3728.48,37,Food
DRE37,13.5,Low Fat,0.094603404,Soft Drinks,187.0872,OUT018,Medium,Tier 3,Supermarket Type2,3214.4824,13,Drinks
FDX13,7.725,Low Fat,0.047743195,Canned,248.3092,OUT013,High,Tier 3,Supermarket Type1,6474.2392,35,Food
FDE21,12.857645184136183,Low Fat,0.0,Fruits and Vegetables,115.3492,OUT027,Medium,Tier 3,Supermarket Type3,3823.0236,37,Food
NCU53,5.485,Non-Edible,0.071557769,Health and Hygiene,165.7842,OUT010,Small,Tier 3,Grocery Store,165.7842,24,Non-Consumable
NCH07,13.15,Non-Edible,0.155105614,Household,157.2604,OUT010,Small,Tier 3,Grocery Store,316.9208,24,Non-Consumable
FDJ07,7.26,Low Fat,0.014505108,Meat,118.415,OUT017,Small,Tier 2,Supermarket Type1,1747.725,15,Food
FDB46,10.5,Regular,0.093909644,Snack Foods,213.7244,OUT049,Medium,Tier 1,Supermarket Type1,4022.7636,23,Food
DRL01,19.5,Regular,0.077157727,Soft Drinks,232.4958,OUT035,Small,Tier 2,Supermarket Type1,2804.3496,18,Drinks
FDN57,12.857645184136183,Low Fat,0.094957079,Snack Foods,143.5154,OUT019,Small,Tier 1,Grocery Store,567.2616,37,Food
FDO38,12.857645184136183,Low Fat,0.072486326,Canned,78.9986,OUT027,Medium,Tier 3,Supermarket Type3,2259.0594,37,Food
FDA45,21.25,Low Fat,0.155694794,Snack Foods,177.637,OUT045,Small,Tier 2,Supermarket Type1,2999.429,20,Food
FDP27,12.857645184136183,Low Fat,0.20914265,Meat,190.953,OUT019,Small,Tier 1,Grocery Store,379.506,37,Food
DRG36,14.15,Low Fat,0.095298849,Soft Drinks,171.8106,OUT013,High,Tier 3,Supermarket Type1,3935.5438,35,Drinks
DRL47,19.7,Low Fat,0.038736781,Hard Drinks,127.4362,OUT046,Small,Tier 1,Supermarket Type1,1510.0344,25,Drinks
NCA05,12.857645184136183,Non-Edible,0.044000492,Health and Hygiene,148.2734,OUT019,Small,Tier 1,Grocery Store,296.9468,37,Non-Consumable
FDL38,13.8,Regular,0.014720848,Canned,89.9172,OUT013,High,Tier 3,Supermarket Type1,1516.6924,35,Food
FDC32,18.35,Low Fat,0.099090261,Fruits and Vegetables,94.0462,OUT035,Small,Tier 2,Supermarket Type1,555.2772,18,Food
NCI06,11.3,Non-Edible,0.047814463,Household,179.266,OUT045,Small,Tier 2,Supermarket Type1,5033.448,20,Non-Consumable
FDI05,8.35,Regular,0.127066966,Frozen Foods,76.5354,OUT049,Medium,Tier 1,Supermarket Type1,1655.1788,23,Food
FDR52,12.65,Regular,0.076474728,Frozen Foods,191.8846,OUT017,Small,Tier 2,Supermarket Type1,1146.5076,15,Food
FDU26,16.7,Regular,0.042860026,Dairy,120.3782,OUT017,Small,Tier 2,Supermarket Type1,1668.4948,15,Food
FDG33,5.365,Regular,0.141033536,Seafood,173.6764,OUT017,Small,Tier 2,Supermarket Type1,858.882,15,Food
FDE38,6.52,Low Fat,0.044607161,Canned,164.2842,OUT046,Small,Tier 1,Supermarket Type1,2818.3314,25,Food
FDI35,14.0,Low Fat,0.041283361,Starchy Foods,182.4634,OUT035,Small,Tier 2,Supermarket Type1,5452.902,18,Food
FDN23,6.575,Regular,0.075444922,Breads,146.0444,OUT013,High,Tier 3,Supermarket Type1,2612.5992,35,Food
NCP54,15.35,Non-Edible,0.035143024,Household,124.373,OUT035,Small,Tier 2,Supermarket Type1,2093.941,18,Non-Consumable
FDO39,6.985,Regular,0.13725257,Meat,183.7608,OUT013,High,Tier 3,Supermarket Type1,2940.1728,35,Food
NCT17,10.8,Non-Edible,0.041831008,Health and Hygiene,186.6214,OUT013,High,Tier 3,Supermarket Type1,2261.0568,35,Non-Consumable
NCK30,14.85,Non-Edible,0.060967038,Household,254.3698,OUT035,Small,Tier 2,Supermarket Type1,4566.0564,18,Non-Consumable
FDM24,12.857645184136183,Regular,0.078943221,Baking Goods,152.7366,OUT027,Medium,Tier 3,Supermarket Type3,1813.6392,37,Food
FDA35,14.85,Regular,0.053837561,Baking Goods,120.8072,OUT046,Small,Tier 1,Supermarket Type1,4287.752,25,Food
NCM07,9.395,Non-Edible,0.039928582,Others,83.2908,OUT013,High,Tier 3,Supermarket Type1,1258.362,35,Non-Consumable
FDD09,13.5,Low Fat,0.021617996,Fruits and Vegetables,179.6976,OUT017,Small,Tier 2,Supermarket Type1,1810.976,15,Food
FDW07,18.0,Regular,0.143495952,Fruits and Vegetables,88.7514,OUT017,Small,Tier 2,Supermarket Type1,1062.6168,15,Food
FDM27,12.857645184136183,Regular,0.157701958,Meat,158.7946,OUT027,Medium,Tier 3,Supermarket Type3,5522.811,37,Food
NCY53,20.0,Non-Edible,0.058719568,Health and Hygiene,111.0544,OUT018,Medium,Tier 3,Supermarket Type2,894.8352,13,Non-Consumable
FDA10,20.35,Low Fat,0.142618182,Snack Foods,123.2072,OUT017,Small,Tier 2,Supermarket Type1,1225.072,15,Food
DRB24,8.785,Low Fat,0.020573334,Soft Drinks,156.4656,OUT035,Small,Tier 2,Supermarket Type1,2162.5184,18,Drinks
NCN53,12.857645184136183,Non-Edible,0.030208465,Health and Hygiene,35.4874,OUT027,Medium,Tier 3,Supermarket Type3,1693.7952,37,Non-Consumable
FDA31,7.1,Low Fat,0.110234793,Fruits and Vegetables,171.708,OUT045,Small,Tier 2,Supermarket Type1,3115.944,20,Food
FDE24,14.85,Low Fat,0.093991286,Baking Goods,140.9812,OUT017,Small,Tier 2,Supermarket Type1,3277.0676,15,Food
FDA04,11.3,Regular,0.067001825,Frozen Foods,259.1962,OUT018,Medium,Tier 3,Supermarket Type2,5438.9202,13,Food
FDV26,20.25,Regular,0.076314907,Dairy,196.7794,OUT045,Small,Tier 2,Supermarket Type1,2731.1116,20,Food
FDF40,12.857645184136183,Regular,0.022403117,Dairy,250.9092,OUT027,Medium,Tier 3,Supermarket Type3,8217.3036,37,Food
FDH34,12.857645184136183,Low Fat,0.030944666,Snack Foods,186.6582,OUT027,Medium,Tier 3,Supermarket Type3,3715.164,37,Food
FDO16,5.48,Low Fat,0.02528802,Frozen Foods,83.325,OUT010,Small,Tier 3,Grocery Store,416.125,24,Food
FDZ43,11.0,Regular,0.057058545,Fruits and Vegetables,241.7512,OUT046,Small,Tier 1,Supermarket Type1,3635.268,25,Food
DRJ51,14.1,Low Fat,0.0,Dairy,231.9668,OUT049,Medium,Tier 1,Supermarket Type1,1842.9344,23,Drinks
NCL07,12.857645184136183,Non-Edible,0.05486977,Others,40.548,OUT019,Small,Tier 1,Grocery Store,39.948,37,Non-Consumable
FDU58,6.61,Regular,0.029006239,Snack Foods,186.0898,OUT035,Small,Tier 2,Supermarket Type1,2619.2572,18,Food
FDI26,5.94,Low Fat,0.034880143,Canned,177.9344,OUT035,Small,Tier 2,Supermarket Type1,4460.86,18,Food
FDG24,7.975,Low Fat,0.014713909,Baking Goods,83.125,OUT017,Small,Tier 2,Supermarket Type1,2579.975,15,Food
NCM19,12.65,Non-Edible,0.047237246,Others,112.5202,OUT046,Small,Tier 1,Supermarket Type1,787.6414,25,Non-Consumable
NCO29,11.15,Non-Edible,0.032306341,Health and Hygiene,166.3526,OUT049,Medium,Tier 1,Supermarket Type1,986.7156,23,Non-Consumable
NCM05,6.825,Non-Edible,0.100171568,Health and Hygiene,262.7226,OUT010,Small,Tier 3,Grocery Store,264.3226,24,Non-Consumable
NCE07,8.18,Non-Edible,0.013130031,Household,142.6154,OUT046,Small,Tier 1,Supermarket Type1,709.077,25,Non-Consumable
FDR10,17.6,Low Fat,0.010096684,Snack Foods,160.4552,OUT017,Small,Tier 2,Supermarket Type1,2599.2832,15,Food
FDO12,15.75,Low Fat,0.055015935,Baking Goods,194.3452,OUT049,Medium,Tier 1,Supermarket Type1,2740.4328,23,Food
FDC17,12.15,Low Fat,0.015460726,Frozen Foods,211.8928,OUT046,Small,Tier 1,Supermarket Type1,5890.9984,25,Food
FDF34,9.3,Regular,0.02346559,Snack Foods,197.6084,OUT010,Small,Tier 3,Grocery Store,595.2252,24,Food
FDO22,13.5,Regular,0.017932223,Snack Foods,78.796,OUT018,Medium,Tier 3,Supermarket Type2,239.688,13,Food
FDT52,9.695,Regular,0.047420609,Frozen Foods,246.0144,OUT035,Small,Tier 2,Supermarket Type1,4165.2448,18,Food
FDR24,12.857645184136183,Regular,0.062547321,Baking Goods,88.383,OUT027,Medium,Tier 3,Supermarket Type3,2067.309,37,Food
FDP08,20.5,Regular,0.112410046,Fruits and Vegetables,192.2478,OUT046,Small,Tier 1,Supermarket Type1,3874.956,25,Food
FDF39,14.85,Regular,0.019511288,Dairy,262.591,OUT046,Small,Tier 1,Supermarket Type1,4996.829,25,Food
NCQ06,13.0,Non-Edible,0.041789718,Household,256.1014,OUT013,High,Tier 3,Supermarket Type1,2550.014,35,Non-Consumable
FDR04,7.075,Low Fat,0.022548195,Frozen Foods,95.7068,OUT013,High,Tier 3,Supermarket Type1,583.2408,35,Food
FDQ32,17.85,Regular,0.046599684,Fruits and Vegetables,125.1388,OUT035,Small,Tier 2,Supermarket Type1,1981.4208,18,Food
DRD15,10.6,Low Fat,0.095064731,Dairy,232.4642,OUT010,Small,Tier 3,Grocery Store,697.0926,24,Drinks
FDB02,9.695,Regular,0.029283081,Canned,175.137,OUT018,Medium,Tier 3,Supermarket Type2,3705.177,13,Food
NCS18,12.65,Non-Edible,0.042383069,Household,108.0938,OUT018,Medium,Tier 3,Supermarket Type2,1607.907,13,Non-Consumable
NCS30,5.945,Non-Edible,0.155706798,Household,127.9652,OUT010,Small,Tier 3,Grocery Store,645.826,24,Non-Consumable
FDN15,17.5,Low Fat,0.016767995,Meat,141.418,OUT045,Small,Tier 2,Supermarket Type1,1957.452,20,Food
NCL31,7.39,Non-Edible,0.120961347,Others,143.847,OUT017,Small,Tier 2,Supermarket Type1,4866.998,15,Non-Consumable
FDV31,9.8,Low Fat,0.178622919,Fruits and Vegetables,177.937,OUT010,Small,Tier 3,Grocery Store,176.437,24,Food
FDF38,11.8,Regular,0.02633607,Canned,40.6138,OUT013,High,Tier 3,Supermarket Type1,406.138,35,Food
DRK59,8.895,Low Fat,0.126287542,Hard Drinks,235.5616,OUT010,Small,Tier 3,Grocery Store,468.7232,24,Drinks
DRJ24,11.8,Low Fat,0.11350542,Soft Drinks,186.8924,OUT049,Medium,Tier 1,Supermarket Type1,2961.4784,23,Drinks
FDW51,12.857645184136183,Regular,0.094201477,Meat,213.356,OUT027,Medium,Tier 3,Supermarket Type3,6817.792,37,Food
FDN49,17.25,Regular,0.125224466,Breakfast,41.248,OUT046,Small,Tier 1,Supermarket Type1,679.116,25,Food
FDE20,11.35,Regular,0.005561798,Fruits and Vegetables,168.379,OUT017,Small,Tier 2,Supermarket Type1,3225.801,15,Food
FDV38,19.25,Low Fat,0.101980245,Dairy,54.3956,OUT045,Small,Tier 2,Supermarket Type1,873.5296,20,Food
FDH60,19.7,Regular,0.081193712,Baking Goods,198.411,OUT017,Small,Tier 2,Supermarket Type1,2553.343,15,Food
NCD55,14.0,Non-Edible,0.024369007,Household,40.2454,OUT049,Medium,Tier 1,Supermarket Type1,922.7988,23,Non-Consumable
FDU13,8.355,Low Fat,0.188619537,Canned,146.4418,OUT017,Small,Tier 2,Supermarket Type1,3089.9778,15,Food
FDZ07,15.1,Regular,0.094037291,Fruits and Vegetables,62.3194,OUT049,Medium,Tier 1,Supermarket Type1,495.3552,23,Food
FDY13,12.1,Low Fat,0.030188505,Canned,77.367,OUT045,Small,Tier 2,Supermarket Type1,612.536,20,Food
FDP56,8.185,Low Fat,0.046578409,Fruits and Vegetables,48.6692,OUT045,Small,Tier 2,Supermarket Type1,1182.4608,20,Food
DRA59,12.857645184136183,Regular,0.223985293,Soft Drinks,186.2924,OUT019,Small,Tier 1,Grocery Store,555.2772,37,Drinks
FDY40,15.5,Regular,0.085763562,Frozen Foods,49.0692,OUT013,High,Tier 3,Supermarket Type1,295.6152,35,Food
FDW40,14.0,Regular,0.105145451,Frozen Foods,144.2812,OUT046,Small,Tier 1,Supermarket Type1,4844.3608,25,Food
NCW17,18.0,Non-Edible,0.019382568,Health and Hygiene,129.3994,OUT035,Small,Tier 2,Supermarket Type1,3340.9844,18,Non-Consumable
DRN37,9.6,Low Fat,0.0,Soft Drinks,166.5158,OUT049,Medium,Tier 1,Supermarket Type1,3509.4318,23,Drinks
FDZ19,12.857645184136183,Low Fat,0.093002339,Fruits and Vegetables,177.7712,OUT027,Medium,Tier 3,Supermarket Type3,4921.5936,37,Food
FDW34,9.6,Low Fat,0.035549527,Snack Foods,244.117,OUT013,High,Tier 3,Supermarket Type1,5346.374,35,Food
FDC28,12.857645184136183,Low Fat,0.054720642,Frozen Foods,107.8254,OUT027,Medium,Tier 3,Supermarket Type3,2387.5588,37,Food
FDB29,16.7,Regular,0.052708138,Frozen Foods,114.7176,OUT017,Small,Tier 2,Supermarket Type1,2404.8696,15,Food
FDE26,9.3,Low Fat,0.089144149,Canned,144.9786,OUT049,Medium,Tier 1,Supermarket Type1,1011.3502,23,Food
FDG45,8.1,Low Fat,0.128011859,Fruits and Vegetables,210.9902,OUT035,Small,Tier 2,Supermarket Type1,6371.706,18,Food
NCC18,19.1,Non-Edible,0.178272728,Household,172.4422,OUT017,Small,Tier 2,Supermarket Type1,1551.9798,15,Non-Consumable
NCU54,8.88,Non-Edible,0.099024124,Household,208.527,OUT018,Medium,Tier 3,Supermarket Type2,3145.905,13,Non-Consumable
FDF26,6.825,Regular,0.046898544,Canned,153.7998,OUT017,Small,Tier 2,Supermarket Type1,922.7988,15,Food
FDX52,11.5,Regular,0.041994624,Frozen Foods,194.782,OUT035,Small,Tier 2,Supermarket Type1,3475.476,18,Food
FDR04,7.075,Low Fat,0.022694623,Frozen Foods,98.8068,OUT017,Small,Tier 2,Supermarket Type1,2527.3768,15,Food
NCP06,20.7,Non-Edible,0.039467795,Household,151.7366,OUT017,Small,Tier 2,Supermarket Type1,604.5464,15,Non-Consumable
FDN25,7.895,Regular,0.061270647,Breakfast,56.7588,OUT049,Medium,Tier 1,Supermarket Type1,343.5528,23,Food
NCH42,6.86,Non-Edible,0.036686158,Household,229.601,OUT018,Medium,Tier 3,Supermarket Type2,2526.711,13,Non-Consumable
FDO46,9.6,Regular,0.014200671,Snack Foods,187.1872,OUT013,High,Tier 3,Supermarket Type1,3214.4824,35,Food
NCG54,12.1,Non-Edible,0.079806266,Household,172.1106,OUT046,Small,Tier 1,Supermarket Type1,3422.212,25,Non-Consumable
FDU07,11.1,Low Fat,0.059797172,Fruits and Vegetables,151.8366,OUT013,High,Tier 3,Supermarket Type1,1057.9562,35,Food
DRJ11,9.5,Low Fat,0.0,Hard Drinks,190.9872,OUT045,Small,Tier 2,Supermarket Type1,3025.3952,20,Drinks
FDH10,21.0,Low Fat,0.049381666,Snack Foods,193.0478,OUT049,Medium,Tier 1,Supermarket Type1,1549.9824,23,Food
FDN56,5.46,Regular,0.107057186,Fruits and Vegetables,144.9786,OUT046,Small,Tier 1,Supermarket Type1,2022.7004,25,Food
FDY56,12.857645184136183,Regular,0.109274313,Fruits and Vegetables,225.3062,OUT019,Small,Tier 1,Grocery Store,677.1186,37,Food
NCQ53,17.6,Non-Edible,0.018889593,Health and Hygiene,236.259,OUT013,High,Tier 3,Supermarket Type1,4727.18,35,Non-Consumable
NCN54,20.35,Non-Edible,0.021369722,Household,75.8328,OUT045,Small,Tier 2,Supermarket Type1,154.4656,20,Non-Consumable
NCC43,7.39,Non-Edible,0.092927148,Household,249.5066,OUT049,Medium,Tier 1,Supermarket Type1,4267.1122,23,Non-Consumable
FDB35,12.857645184136183,Regular,0.113139486,Starchy Foods,92.9804,OUT019,Small,Tier 1,Grocery Store,183.7608,37,Food
FDX33,9.195,Regular,0.117387066,Snack Foods,160.2578,OUT013,High,Tier 3,Supermarket Type1,4492.8184,35,Food
NCT06,17.1,Non-Edible,0.038730229,Household,166.2842,OUT035,Small,Tier 2,Supermarket Type1,4807.7418,18,Non-Consumable
FDM50,13.0,Regular,0.030211742,Canned,59.322,OUT018,Medium,Tier 3,Supermarket Type2,539.298,13,Food
FDC37,15.5,Low Fat,0.032924463,Baking Goods,107.2938,OUT049,Medium,Tier 1,Supermarket Type1,2143.876,23,Food
NCT54,8.695,Non-Edible,0.120022543,Household,94.8094,OUT018,Medium,Tier 3,Supermarket Type2,1428.141,13,Non-Consumable
FDG34,12.857645184136183,Regular,0.037388493,Snack Foods,107.8254,OUT027,Medium,Tier 3,Supermarket Type3,1410.8302,37,Food
NCW54,7.5,Non-Edible,0.096413261,Household,55.3588,OUT046,Small,Tier 1,Supermarket Type1,1030.6584,25,Non-Consumable
FDZ46,7.485,Low Fat,0.069405301,Snack Foods,112.1228,OUT018,Medium,Tier 3,Supermarket Type2,1105.228,13,Food
NCK19,9.8,Non-Edible,0.090649107,Others,194.3478,OUT045,Small,Tier 2,Supermarket Type1,4649.9472,20,Non-Consumable
NCQ05,11.395,Non-Edible,0.021649904,Health and Hygiene,150.8708,OUT045,Small,Tier 2,Supermarket Type1,4363.6532,20,Non-Consumable
NCE54,20.7,Non-Edible,0.02689477,Household,76.7354,OUT035,Small,Tier 2,Supermarket Type1,2482.7682,18,Non-Consumable
FDH17,16.2,Regular,0.016679232,Frozen Foods,96.3726,OUT049,Medium,Tier 1,Supermarket Type1,2740.4328,23,Food
FDB23,12.857645184136183,Regular,0.00978492,Starchy Foods,225.9062,OUT019,Small,Tier 1,Grocery Store,451.4124,37,Food
DRL49,13.15,Low Fat,0.056429024,Soft Drinks,144.2812,OUT046,Small,Tier 1,Supermarket Type1,1282.3308,25,Drinks
FDT03,21.25,Low Fat,0.009998763,Meat,182.3608,OUT046,Small,Tier 1,Supermarket Type1,551.2824,25,Food
FDW59,13.15,Low Fat,0.020757926,Breads,84.3566,OUT045,Small,Tier 2,Supermarket Type1,761.0094,20,Food
NCB18,19.6,Non-Edible,0.041374909,Household,89.2514,OUT045,Small,Tier 2,Supermarket Type1,1416.8224,20,Non-Consumable
FDI22,12.6,Low Fat,0.096756649,Snack Foods,208.7612,OUT017,Small,Tier 2,Supermarket Type1,5226.53,15,Food
FDZ50,12.8,Regular,0.079523619,Dairy,181.7608,OUT017,Small,Tier 2,Supermarket Type1,4961.5416,15,Food
FDS14,7.285,Low Fat,0.0,Dairy,155.1288,OUT017,Small,Tier 2,Supermarket Type1,1414.1592,15,Food
NCN19,13.1,Non-Edible,0.012167988,Others,190.253,OUT017,Small,Tier 2,Supermarket Type1,4174.566,15,Non-Consumable
FDG46,8.63,Regular,0.032976399,Snack Foods,114.6518,OUT045,Small,Tier 2,Supermarket Type1,2846.295,20,Food
FDS04,10.195,Regular,0.147492524,Frozen Foods,141.5838,OUT017,Small,Tier 2,Supermarket Type1,1685.8056,15,Food
FDM58,16.85,Regular,0.0,Snack Foods,110.0544,OUT049,Medium,Tier 1,Supermarket Type1,2572.6512,23,Food
FDB60,9.3,Low Fat,0.028566433,Baking Goods,193.0136,OUT049,Medium,Tier 1,Supermarket Type1,4860.34,23,Food
FDH28,15.85,Regular,0.110479217,Frozen Foods,36.7506,OUT018,Medium,Tier 3,Supermarket Type2,531.3084,13,Food
NCU53,5.485,Non-Edible,0.042838514,Health and Hygiene,163.7842,OUT045,Small,Tier 2,Supermarket Type1,1657.842,20,Non-Consumable
FDL44,18.25,Low Fat,0.012264903,Fruits and Vegetables,162.8894,OUT013,High,Tier 3,Supermarket Type1,3397.5774,35,Food
FDI22,12.6,Low Fat,0.096132367,Snack Foods,208.9612,OUT013,High,Tier 3,Supermarket Type1,4181.224,35,Food
DRM37,12.857645184136183,Low Fat,0.168780127,Soft Drinks,197.8768,OUT019,Small,Tier 1,Grocery Store,197.0768,37,Drinks
FDX40,12.85,Low Fat,0.099193899,Frozen Foods,38.1164,OUT045,Small,Tier 2,Supermarket Type1,656.4788,20,Food
DRG15,6.13,Low Fat,0.076721393,Dairy,59.4536,OUT035,Small,Tier 2,Supermarket Type1,2021.3688,18,Drinks
FDV19,12.857645184136183,Regular,0.06173052,Fruits and Vegetables,159.1578,OUT019,Small,Tier 1,Grocery Store,160.4578,37,Food
DRF01,5.655,Low Fat,0.174934513,Soft Drinks,145.0102,OUT013,High,Tier 3,Supermarket Type1,1895.5326,35,Drinks
NCV54,11.1,Non-Edible,0.0,Household,119.1124,OUT046,Small,Tier 1,Supermarket Type1,1303.6364,25,Non-Consumable
FDO21,11.6,Regular,0.009802791,Snack Foods,223.0404,OUT018,Medium,Tier 3,Supermarket Type2,1125.202,13,Food
FDA40,16.0,Regular,0.09942555,Frozen Foods,87.0856,OUT049,Medium,Tier 1,Supermarket Type1,527.3136,23,Food
FDE59,12.15,Low Fat,0.062384659,Starchy Foods,34.6532,OUT049,Medium,Tier 1,Supermarket Type1,719.064,23,Food
FDX47,6.55,Regular,0.034745307,Breads,158.8288,OUT018,Medium,Tier 3,Supermarket Type2,4399.6064,13,Food
FDW34,9.6,Low Fat,0.035579135,Snack Foods,244.417,OUT046,Small,Tier 1,Supermarket Type1,1944.136,25,Food
NCM30,19.1,Non-Edible,0.067569539,Household,43.0796,OUT018,Medium,Tier 3,Supermarket Type2,619.194,13,Non-Consumable
FDA02,14.0,Regular,0.029697925,Dairy,143.0786,OUT013,High,Tier 3,Supermarket Type1,3178.5292,35,Food
FDV19,14.85,Regular,0.03525037,Fruits and Vegetables,160.9578,OUT035,Small,Tier 2,Supermarket Type1,2246.4092,18,Food
FDT48,4.92,Low Fat,0.045916788,Baking Goods,198.8084,OUT013,High,Tier 3,Supermarket Type1,2976.126,35,Food
FDD09,13.5,Low Fat,0.021539999,Fruits and Vegetables,182.4976,OUT045,Small,Tier 2,Supermarket Type1,1629.8784,20,Food
FDZ25,15.7,Regular,0.027673055,Canned,169.279,OUT045,Small,Tier 2,Supermarket Type1,3735.138,20,Food
NCE19,8.97,Non-Edible,0.092997032,Household,55.2956,OUT035,Small,Tier 2,Supermarket Type1,873.5296,18,Non-Consumable
DRE25,15.35,Low Fat,0.073283193,Soft Drinks,91.812,OUT046,Small,Tier 1,Supermarket Type1,1771.028,25,Drinks
FDC14,12.857645184136183,Regular,0.041049322,Canned,41.2454,OUT027,Medium,Tier 3,Supermarket Type3,1342.2528,37,Food
FDO15,12.857645184136183,Regular,0.008525061,Meat,72.5038,OUT027,Medium,Tier 3,Supermarket Type3,2512.7292,37,Food
FDC46,17.7,Low Fat,0.117201696,Snack Foods,184.0266,OUT017,Small,Tier 2,Supermarket Type1,2397.5458,15,Food
NCX42,6.36,Non-Edible,0.005977465,Household,163.3526,OUT035,Small,Tier 2,Supermarket Type1,2631.2416,18,Non-Consumable
FDK52,12.857645184136183,Low Fat,0.0,Frozen Foods,225.3062,OUT027,Medium,Tier 3,Supermarket Type3,4288.4178,37,Food
FDD04,12.857645184136183,Low Fat,0.157528118,Dairy,142.9154,OUT019,Small,Tier 1,Grocery Store,141.8154,37,Food
FDF12,8.235,Low Fat,0.082427854,Baking Goods,149.3076,OUT046,Small,Tier 1,Supermarket Type1,2808.3444,25,Food
NCL41,12.35,Non-Edible,0.041802518,Health and Hygiene,34.8216,OUT049,Medium,Tier 1,Supermarket Type1,311.5944,23,Non-Consumable
NCW41,18.0,Non-Edible,0.015450376,Health and Hygiene,158.9604,OUT046,Small,Tier 1,Supermarket Type1,1584.604,25,Non-Consumable
FDO60,20.0,Low Fat,0.057527544,Baking Goods,43.1086,OUT010,Small,Tier 3,Grocery Store,89.2172,24,Food
FDZ55,6.055,Low Fat,0.025512207,Fruits and Vegetables,159.692,OUT018,Medium,Tier 3,Supermarket Type2,5592.72,13,Food
FDZ59,6.63,Regular,0.174110803,Baking Goods,166.85,OUT010,Small,Tier 3,Grocery Store,499.35,24,Food
FDO24,12.857645184136183,Low Fat,0.175362333,Baking Goods,158.9604,OUT027,Medium,Tier 3,Supermarket Type3,4436.8912,37,Food
FDW14,8.3,Regular,0.038367194,Dairy,87.1198,OUT018,Medium,Tier 3,Supermarket Type2,959.4178,13,Food
FDD40,20.25,Regular,0.014781046,Dairy,193.8162,OUT013,High,Tier 3,Supermarket Type1,3463.4916,35,Food
FDJ38,8.6,Regular,0.040268044,Canned,191.453,OUT049,Medium,Tier 1,Supermarket Type1,1707.777,23,Food
NCO54,19.5,Non-Edible,0.014355033,Household,55.4614,OUT017,Small,Tier 2,Supermarket Type1,552.614,15,Non-Consumable
