Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
DRJ47,18.25,Low Fat,0.044250304,Hard Drinks,174.708,OUT046,Small,Tier 1,Supermarket Type1,2423.512,26,Drinks
FDW50,13.1,Low Fat,0.075885921,Dairy,165.1158,OUT018,Medium,Tier 3,Supermarket Type2,1504.0422,14,Food
NCJ17,7.68,Non-Edible,0.153177941,Health and Hygiene,85.2224,OUT018,Medium,Tier 3,Supermarket Type2,1278.336,14,Non-Consumable
FDH60,19.7,Regular,0.0,Baking Goods,197.911,OUT045,Small,Tier 2,Supermarket Type1,1767.699,21,Food
DRL60,8.52,Low Fat,0.027114238,Soft Drinks,151.9682,OUT045,Small,Tier 2,Supermarket Type1,1677.1502,21,Drinks
FDS32,17.75,Regular,0.049634572,Fruits and Vegetables,140.2838,OUT010,Small,Tier 3,Grocery Store,280.9676,25,Food
FDM58,12.857645184136183,Regular,0.0,Snack Foods,112.2544,OUT027,Medium,Tier 3,Supermarket Type3,3914.904,38,Food
FDK10,5.785,Regular,0.040587146,Snack Foods,180.366,OUT017,Small,Tier 2,Supermarket Type1,1258.362,16,Food
NCS30,5.945,Non-Edible,0.093008616,Household,127.8652,OUT035,Small,Tier 2,Supermarket Type1,2195.8084,19,Non-Consumable
FDY15,18.25,Regular,0.17179432,Dairy,154.663,OUT017,Small,Tier 2,Supermarket Type1,2659.871,16,Food
FDC53,8.68,Low Fat,0.008828341,Frozen Foods,99.9384,OUT013,High,Tier 3,Supermarket Type1,689.7688,36,Food
FDK45,11.65,Low Fat,0.033858187,Seafood,113.386,OUT046,Small,Tier 1,Supermarket Type1,2603.278,26,Food
FDH26,19.25,Regular,0.034841089,Canned,141.1496,OUT018,Medium,Tier 3,Supermarket Type2,282.2992,14,Food
NCW06,16.2,Non-Edible,0.08425957,Household,192.3162,OUT010,Small,Tier 3,Grocery Store,769.6648,25,Non-Consumable
FDV37,13.0,Regular,0.083444376,Canned,195.8426,OUT013,High,Tier 3,Supermarket Type1,4152.5946,36,Food
FDB52,17.75,Low Fat,0.030497325,Dairy,256.9672,OUT045,Small,Tier 2,Supermarket Type1,1534.0032,21,Food
FDF41,12.15,Low Fat,0.131179812,Frozen Foods,245.246,OUT046,Small,Tier 1,Supermarket Type1,3202.498,26,Food
FDA39,6.32,Low Fat,0.012737719,Meat,38.5822,OUT049,Medium,Tier 1,Supermarket Type1,353.5398,24,Food
FDE56,17.25,Regular,0.159165324,Fruits and Vegetables,63.4194,OUT035,Small,Tier 2,Supermarket Type1,1547.985,19,Food
FDC56,7.72,Low Fat,0.122015744,Fruits and Vegetables,121.744,OUT018,Medium,Tier 3,Supermarket Type2,2277.036,14,Food
FDT26,18.85,Regular,0.068091318,Dairy,120.644,OUT045,Small,Tier 2,Supermarket Type1,3475.476,21,Food
FDR21,19.7,Low Fat,0.067314073,Snack Foods,175.137,OUT017,Small,Tier 2,Supermarket Type1,2822.992,16,Food
FDC14,14.5,Regular,0.041249072,Canned,40.5454,OUT046,Small,Tier 1,Supermarket Type1,1216.4166,26,Food
FDI32,17.7,Low Fat,0.174340475,Fruits and Vegetables,116.6834,OUT035,Small,Tier 2,Supermarket Type1,3570.6854,19,Food
FDI02,15.7,Regular,0.11454343,Canned,113.7202,OUT035,Small,Tier 2,Supermarket Type1,3263.0858,19,Food
FDE22,9.695,Low Fat,0.029693277,Snack Foods,159.792,OUT018,Medium,Tier 3,Supermarket Type2,2716.464,14,Food
FDW26,11.8,Regular,0.107057186,Dairy,224.1772,OUT046,Small,Tier 1,Supermarket Type1,3558.0352,26,Food
FDA36,12.857645184136183,Low Fat,0.009921107,Baking Goods,183.6924,OUT019,Small,Tier 1,Grocery Store,555.2772,38,Food
NCS06,12.857645184136183,Non-Edible,0.031583053,Household,260.991,OUT027,Medium,Tier 3,Supermarket Type3,7100.757,38,Non-Consumable
NCX05,15.2,Non-Edible,0.097043739,Health and Hygiene,116.8492,OUT035,Small,Tier 2,Supermarket Type1,2664.5316,19,Non-Consumable
FDU19,8.77,Regular,0.046762633,Fruits and Vegetables,170.8422,OUT035,Small,Tier 2,Supermarket Type1,1724.422,19,Food
FDA49,19.7,Low Fat,0.064909488,Canned,88.5198,OUT035,Small,Tier 2,Supermarket Type1,1308.297,19,Food
NCZ42,10.5,Non-Edible,0.011305479,Household,235.5248,OUT049,Medium,Tier 1,Supermarket Type1,4740.496,24,Non-Consumable
FDX32,15.1,Regular,0.0,Fruits and Vegetables,146.2786,OUT010,Small,Tier 3,Grocery Store,433.4358,25,Food
FDR01,5.405,Regular,0.053576661,Canned,200.5742,OUT013,High,Tier 3,Supermarket Type1,2388.8904,36,Food
FDQ15,20.35,Regular,0.150947728,Meat,81.0276,OUT013,High,Tier 3,Supermarket Type1,1868.2348,36,Food
FDQ14,12.857645184136183,Low Fat,0.10818157,Dairy,149.605,OUT019,Small,Tier 1,Grocery Store,449.415,38,Food
FDS56,5.785,Regular,0.038749536,Fruits and Vegetables,262.0252,OUT035,Small,Tier 2,Supermarket Type1,4459.5284,19,Food
DRJ24,11.8,Low Fat,0.113790879,Soft Drinks,185.3924,OUT018,Medium,Tier 3,Supermarket Type2,370.1848,14,Drinks
FDG52,12.857645184136183,Low Fat,0.065313024,Frozen Foods,47.1402,OUT027,Medium,Tier 3,Supermarket Type3,1516.0266,38,Food
FDF59,12.5,Low Fat,0.0,Starchy Foods,127.102,OUT017,Small,Tier 2,Supermarket Type1,253.004,16,Food
DRM49,6.11,Regular,0.152813518,Soft Drinks,45.6086,OUT017,Small,Tier 2,Supermarket Type1,1025.9978,16,Drinks
NCP02,7.105,Non-Edible,0.044771473,Household,58.2562,OUT013,High,Tier 3,Supermarket Type1,592.562,36,Non-Consumable
FDW13,8.5,Low Fat,0.098083231,Canned,50.3324,OUT045,Small,Tier 2,Supermarket Type1,675.1212,21,Food
FDV12,16.7,Regular,0.06121901,Baking Goods,100.0384,OUT017,Small,Tier 2,Supermarket Type1,1970.768,16,Food
FDH14,17.1,Regular,0.047073322,Canned,138.6838,OUT017,Small,Tier 2,Supermarket Type1,2950.1598,16,Food
FDQ20,8.325,Low Fat,0.029953314,Fruits and Vegetables,39.5138,OUT017,Small,Tier 2,Supermarket Type1,568.5932,16,Food
FDT45,15.85,Low Fat,0.0,Snack Foods,55.1956,OUT013,High,Tier 3,Supermarket Type1,1255.6988,36,Food
NCM26,12.857645184136183,Non-Edible,0.040520754,Others,153.934,OUT019,Small,Tier 1,Grocery Store,153.134,38,Non-Consumable
FDJ22,12.857645184136183,Low Fat,0.052554508,Snack Foods,190.3504,OUT027,Medium,Tier 3,Supermarket Type3,1917.504,38,Food
FDD29,12.15,Low Fat,0.018514652,Frozen Foods,252.7698,OUT017,Small,Tier 2,Supermarket Type1,5834.4054,16,Food
FDA13,15.85,Low Fat,0.07871426,Canned,37.2506,OUT045,Small,Tier 2,Supermarket Type1,493.3578,21,Food
FDV47,17.1,Low Fat,0.054197299,Breads,83.5566,OUT035,Small,Tier 2,Supermarket Type1,1860.2452,19,Food
FDS57,15.5,Low Fat,0.103442268,Snack Foods,144.847,OUT046,Small,Tier 1,Supermarket Type1,2433.499,26,Food
DRG36,14.15,Low Fat,0.095360186,Soft Drinks,172.3106,OUT035,Small,Tier 2,Supermarket Type1,3251.1014,19,Drinks
FDK38,12.857645184136183,Low Fat,0.053031857,Canned,149.1734,OUT027,Medium,Tier 3,Supermarket Type3,4454.202,38,Food
DRJ49,6.865,Low Fat,0.013990601,Soft Drinks,127.6652,OUT035,Small,Tier 2,Supermarket Type1,2841.6344,19,Drinks
FDR37,16.5,Regular,0.066237024,Breakfast,183.1292,OUT035,Small,Tier 2,Supermarket Type1,6385.022,19,Food
NCS53,14.5,Non-Edible,0.089761211,Health and Hygiene,159.4604,OUT035,Small,Tier 2,Supermarket Type1,2376.906,19,Non-Consumable
FDR22,19.35,Regular,0.01863822,Snack Foods,110.2544,OUT018,Medium,Tier 3,Supermarket Type2,1677.816,14,Food
NCP42,8.51,Non-Edible,0.016176344,Household,192.1478,OUT018,Medium,Tier 3,Supermarket Type2,1937.478,14,Non-Consumable
FDK38,6.65,Low Fat,0.089196394,Canned,147.0734,OUT010,Small,Tier 3,Grocery Store,296.9468,25,Food
NCC43,7.39,Non-Edible,0.092782895,Household,252.6066,OUT046,Small,Tier 1,Supermarket Type1,2259.0594,26,Non-Consumable
FDH57,10.895,Low Fat,0.0358031,Fruits and Vegetables,130.3284,OUT049,Medium,Tier 1,Supermarket Type1,2504.7396,24,Food
FDQ25,8.63,Regular,0.028271345,Canned,170.5422,OUT035,Small,Tier 2,Supermarket Type1,2069.3064,19,Food
FDA11,7.75,Low Fat,0.043238822,Baking Goods,92.5436,OUT046,Small,Tier 1,Supermarket Type1,1701.7848,26,Food
FDG31,12.15,Low Fat,0.037955309,Meat,62.8826,OUT049,Medium,Tier 1,Supermarket Type1,710.4086,24,Food
FDW28,18.25,Low Fat,0.089186083,Frozen Foods,194.3452,OUT018,Medium,Tier 3,Supermarket Type2,4502.1396,14,Food
FDV14,19.85,Low Fat,0.044566659,Dairy,88.5856,OUT049,Medium,Tier 1,Supermarket Type1,703.0848,24,Food
FDB60,9.3,Low Fat,0.028638276,Baking Goods,195.8136,OUT018,Medium,Tier 3,Supermarket Type2,2138.5496,14,Food
FDU43,12.857645184136183,Regular,0.057762301,Fruits and Vegetables,237.3564,OUT027,Medium,Tier 3,Supermarket Type3,2145.2076,38,Food
DRH11,5.98,Low Fat,0.075711199,Hard Drinks,55.6614,OUT045,Small,Tier 2,Supermarket Type1,331.5684,21,Drinks
FDC48,12.857645184136183,Low Fat,0.027767577,Baking Goods,82.1592,OUT019,Small,Tier 1,Grocery Store,412.796,38,Food
DRK39,7.02,Low Fat,0.049865399,Dairy,82.925,OUT046,Small,Tier 1,Supermarket Type1,1165.15,26,Drinks
FDB20,7.72,Low Fat,0.052061483,Fruits and Vegetables,76.7986,OUT049,Medium,Tier 1,Supermarket Type1,1324.2762,24,Food
FDE51,5.925,Regular,0.096387053,Dairy,45.6086,OUT013,High,Tier 3,Supermarket Type1,356.8688,36,Food
FDX36,9.695,Regular,0.128176489,Baking Goods,224.8404,OUT013,High,Tier 3,Supermarket Type1,3600.6464,36,Food
NCT29,12.6,Non-Edible,0.064110725,Health and Hygiene,122.3414,OUT046,Small,Tier 1,Supermarket Type1,243.6828,26,Non-Consumable
FDU45,15.6,Regular,0.035561344,Snack Foods,112.1518,OUT049,Medium,Tier 1,Supermarket Type1,1821.6288,24,Food
FDF56,16.7,Regular,0.119647957,Fruits and Vegetables,180.9976,OUT049,Medium,Tier 1,Supermarket Type1,4165.2448,24,Food
FDW07,18.0,Regular,0.238831875,Fruits and Vegetables,88.2514,OUT010,Small,Tier 3,Grocery Store,88.5514,25,Food
FDR52,12.857645184136183,Regular,0.075676339,Frozen Foods,190.4846,OUT027,Medium,Tier 3,Supermarket Type3,8789.8916,38,Food
FDB45,20.85,Low Fat,0.021416681,Fruits and Vegetables,104.6306,OUT018,Medium,Tier 3,Supermarket Type2,1149.8366,14,Food
NCT42,12.857645184136183,Non-Edible,0.024766802,Household,151.0392,OUT027,Medium,Tier 3,Supermarket Type3,3281.0624,38,Non-Consumable
FDP52,18.7,Regular,0.070691729,Frozen Foods,230.201,OUT046,Small,Tier 1,Supermarket Type1,5742.525,26,Food
FDI50,12.857645184136183,Regular,0.030693309,Canned,228.0352,OUT027,Medium,Tier 3,Supermarket Type3,10306.584,38,Food
FDU48,18.85,Low Fat,0.055671582,Baking Goods,133.3284,OUT017,Small,Tier 2,Supermarket Type1,263.6568,16,Food
FDS43,11.65,Low Fat,0.040507228,Fruits and Vegetables,186.924,OUT035,Small,Tier 2,Supermarket Type1,2237.088,19,Food
NCM41,16.5,Non-Edible,0.035626319,Health and Hygiene,93.112,OUT013,High,Tier 3,Supermarket Type1,932.12,36,Non-Consumable
FDP37,15.6,Low Fat,0.143688905,Breakfast,128.1994,OUT018,Medium,Tier 3,Supermarket Type2,2184.4898,14,Food
FDJ44,12.3,Regular,0.106542886,Fruits and Vegetables,173.2396,OUT045,Small,Tier 2,Supermarket Type1,3139.9128,21,Food
FDY38,12.857645184136183,Regular,0.208662546,Dairy,231.83,OUT019,Small,Tier 1,Grocery Store,466.06,38,Food
FDC20,10.65,Low Fat,0.024107056,Fruits and Vegetables,56.6272,OUT017,Small,Tier 2,Supermarket Type1,447.4176,16,Food
FDF02,16.2,Low Fat,0.104058452,Canned,102.499,OUT017,Small,Tier 2,Supermarket Type1,2063.98,16,Food
FDX38,10.5,Regular,0.048403392,Dairy,48.2376,OUT018,Medium,Tier 3,Supermarket Type2,527.3136,14,Food
FDN50,12.857645184136183,Regular,0.026391403,Canned,92.812,OUT027,Medium,Tier 3,Supermarket Type3,2609.936,38,Food
FDA07,7.55,Regular,0.031007381,Fruits and Vegetables,123.4072,OUT045,Small,Tier 2,Supermarket Type1,2082.6224,21,Food
FDT49,12.857645184136183,Low Fat,0.150672399,Canned,104.728,OUT027,Medium,Tier 3,Supermarket Type3,2450.144,38,Food
FDA09,13.35,Regular,0.149598628,Snack Foods,179.466,OUT049,Medium,Tier 1,Supermarket Type1,3775.086,24,Food
FDV43,16.0,Low Fat,0.077290355,Fruits and Vegetables,44.5086,OUT017,Small,Tier 2,Supermarket Type1,713.7376,16,Food
FDK58,12.857645184136183,Regular,0.078758649,Snack Foods,103.0016,OUT019,Small,Tier 1,Grocery Store,202.4032,38,Food
FDL22,16.85,Low Fat,0.036359891,Snack Foods,90.7488,OUT013,High,Tier 3,Supermarket Type1,2263.72,36,Food
FDP56,8.185,Low Fat,0.046747071,Fruits and Vegetables,49.9692,OUT017,Small,Tier 2,Supermarket Type1,837.5764,16,Food
DRL47,19.7,Low Fat,0.0,Hard Drinks,125.9362,OUT049,Medium,Tier 1,Supermarket Type1,1635.8706,24,Drinks
NCT17,10.8,Non-Edible,0.041865848,Health and Hygiene,189.7214,OUT046,Small,Tier 1,Supermarket Type1,5841.0634,26,Non-Consumable
FDR12,12.6,Regular,0.031713126,Baking Goods,172.5764,OUT017,Small,Tier 2,Supermarket Type1,1030.6584,16,Food
FDD39,16.7,Low Fat,0.07044068,Dairy,216.885,OUT018,Medium,Tier 3,Supermarket Type2,6275.165,14,Food
FDG04,13.1,Low Fat,0.006087409,Frozen Foods,185.0898,OUT018,Medium,Tier 3,Supermarket Type2,1870.898,14,Food
FDV19,14.85,Regular,0.035456465,Fruits and Vegetables,162.2578,OUT017,Small,Tier 2,Supermarket Type1,3690.5294,16,Food
FDS55,12.857645184136183,Low Fat,0.142107998,Fruits and Vegetables,150.3734,OUT019,Small,Tier 1,Grocery Store,296.9468,38,Food
FDM50,13.0,Regular,0.030064132,Canned,58.022,OUT013,High,Tier 3,Supermarket Type1,898.83,36,Food
DRF13,12.1,Low Fat,0.029781363,Soft Drinks,146.9444,OUT046,Small,Tier 1,Supermarket Type1,1596.5884,26,Drinks
FDJ48,11.3,Low Fat,0.056387854,Baking Goods,245.4118,OUT013,High,Tier 3,Supermarket Type1,6669.3186,36,Food
FDM20,10.0,Low Fat,0.038653608,Fruits and Vegetables,245.4144,OUT013,High,Tier 3,Supermarket Type1,7105.4176,36,Food
FDP24,20.6,Low Fat,0.083172413,Baking Goods,121.0756,OUT045,Small,Tier 2,Supermarket Type1,1696.4584,21,Food
FDC16,11.5,Regular,0.020565921,Dairy,86.054,OUT035,Small,Tier 2,Supermarket Type1,1384.864,19,Food
NCB42,11.8,Non-Edible,0.008609602,Health and Hygiene,114.8492,OUT017,Small,Tier 2,Supermarket Type1,1390.1904,16,Non-Consumable
FDN01,8.895,Low Fat,0.121180705,Breakfast,177.037,OUT010,Small,Tier 3,Grocery Store,176.437,25,Food
FDT34,9.3,Low Fat,0.174703862,Snack Foods,104.0964,OUT045,Small,Tier 2,Supermarket Type1,1788.3388,21,Food
FDA52,12.857645184136183,Regular,0.127800388,Frozen Foods,177.037,OUT027,Medium,Tier 3,Supermarket Type3,4587.362,38,Food
NCC18,19.1,Non-Edible,0.296713665,Household,171.8422,OUT010,Small,Tier 3,Grocery Store,1034.6532,25,Non-Consumable
NCR41,17.85,Non-Edible,0.018125948,Health and Hygiene,94.9094,OUT017,Small,Tier 2,Supermarket Type1,761.6752,16,Non-Consumable
FDX23,6.445,Low Fat,0.029859711,Baking Goods,94.1436,OUT017,Small,Tier 2,Supermarket Type1,1418.154,16,Food
FDP39,12.65,Low Fat,0.116203156,Meat,53.5324,OUT010,Small,Tier 3,Grocery Store,415.4592,25,Food
NCH07,13.15,Non-Edible,0.09264951,Household,157.8604,OUT035,Small,Tier 2,Supermarket Type1,3803.0496,19,Non-Consumable
FDW47,12.857645184136183,Low Fat,0.081197035,Breads,121.7414,OUT019,Small,Tier 1,Grocery Store,365.5242,38,Food
DRD13,15.0,Low Fat,0.049070183,Soft Drinks,61.9168,OUT035,Small,Tier 2,Supermarket Type1,767.0016,19,Drinks
FDR48,11.65,Low Fat,0.131394793,Baking Goods,151.9024,OUT013,High,Tier 3,Supermarket Type1,1669.8264,36,Food
FDE17,20.1,Regular,0.0,Frozen Foods,152.2366,OUT010,Small,Tier 3,Grocery Store,151.1366,25,Food
FDP60,17.35,Low Fat,0.0,Baking Goods,102.9016,OUT046,Small,Tier 1,Supermarket Type1,1922.8304,26,Food
FDD57,18.1,Low Fat,0.022526293,Fruits and Vegetables,95.0094,OUT017,Small,Tier 2,Supermarket Type1,1713.7692,16,Food
FDW13,8.5,Low Fat,0.163838951,Canned,51.3324,OUT010,Small,Tier 3,Grocery Store,311.5944,25,Food
FDN24,14.1,Low Fat,0.11349714,Baking Goods,56.1956,OUT045,Small,Tier 2,Supermarket Type1,1364.89,21,Food
FDJ34,11.8,Regular,0.094185483,Snack Foods,126.2704,OUT017,Small,Tier 2,Supermarket Type1,2002.7264,16,Food
FDD46,6.035,Low Fat,0.14113846,Snack Foods,155.0998,OUT013,High,Tier 3,Supermarket Type1,3691.1952,36,Food
FDF46,12.857645184136183,Low Fat,0.164006137,Snack Foods,113.2834,OUT019,Small,Tier 1,Grocery Store,575.917,38,Food
NCE43,12.5,Non-Edible,0.17314115,Household,168.4448,OUT010,Small,Tier 3,Grocery Store,170.4448,25,Non-Consumable
FDN27,20.85,Low Fat,0.039555016,Meat,116.8808,OUT035,Small,Tier 2,Supermarket Type1,820.2656,19,Food
FDW52,14.0,Regular,0.037580877,Frozen Foods,162.6526,OUT049,Medium,Tier 1,Supermarket Type1,4275.7676,24,Food
DRH03,17.25,Low Fat,0.035064318,Dairy,92.412,OUT046,Small,Tier 1,Supermarket Type1,1304.968,26,Drinks
NCM29,11.5,Non-Edible,0.017678008,Health and Hygiene,129.2626,OUT045,Small,Tier 2,Supermarket Type1,1705.1138,21,Non-Consumable
FDR58,6.675,Low Fat,0.041986639,Snack Foods,93.2462,OUT049,Medium,Tier 1,Supermarket Type1,1480.7392,24,Food
FDY50,5.8,Low Fat,0.130955811,Dairy,90.3172,OUT046,Small,Tier 1,Supermarket Type1,1338.258,26,Food
FDE16,8.895,Low Fat,0.026492726,Frozen Foods,208.4954,OUT017,Small,Tier 2,Supermarket Type1,6251.862,16,Food
NCE31,7.67,Non-Edible,0.185130961,Household,32.9216,OUT049,Medium,Tier 1,Supermarket Type1,588.5672,24,Non-Consumable
FDE53,10.895,Low Fat,0.026934673,Frozen Foods,106.128,OUT045,Small,Tier 2,Supermarket Type1,319.584,21,Food
DRK11,8.21,Low Fat,0.0,Hard Drinks,148.2392,OUT045,Small,Tier 2,Supermarket Type1,1491.392,21,Drinks
DRH13,8.575,Low Fat,0.023866079,Soft Drinks,107.128,OUT013,High,Tier 3,Supermarket Type1,958.752,36,Drinks
FDA11,7.75,Low Fat,0.043414959,Baking Goods,93.1436,OUT018,Medium,Tier 3,Supermarket Type2,1418.154,14,Food
DRL35,12.857645184136183,Low Fat,0.030554947,Hard Drinks,41.877,OUT027,Medium,Tier 3,Supermarket Type3,1125.202,38,Drinks
DRF36,12.857645184136183,Low Fat,0.023463124,Soft Drinks,190.6846,OUT027,Medium,Tier 3,Supermarket Type3,9554.23,38,Drinks
FDI07,12.35,Regular,0.033951827,Meat,197.2426,OUT017,Small,Tier 2,Supermarket Type1,2966.139,16,Food
FDI32,17.7,Low Fat,0.174228338,Fruits and Vegetables,117.1834,OUT013,High,Tier 3,Supermarket Type1,691.1004,36,Food
DRL60,8.52,Low Fat,0.027169589,Soft Drinks,151.0682,OUT018,Medium,Tier 3,Supermarket Type2,1829.6184,14,Drinks
NCY17,18.2,Non-Edible,0.1630653,Health and Hygiene,43.3086,OUT035,Small,Tier 2,Supermarket Type1,758.3462,19,Non-Consumable
DRH36,12.857645184136183,Low Fat,0.058444176,Soft Drinks,73.0696,OUT019,Small,Tier 1,Grocery Store,223.7088,38,Drinks
FDX02,16.0,Low Fat,0.057049301,Dairy,225.9404,OUT035,Small,Tier 2,Supermarket Type1,1350.2424,19,Food
FDG46,8.63,Regular,0.032960823,Snack Foods,115.0518,OUT049,Medium,Tier 1,Supermarket Type1,1366.2216,24,Food
FDM60,10.8,Regular,0.0,Baking Goods,40.7138,OUT017,Small,Tier 2,Supermarket Type1,406.138,16,Food
FDJ22,18.75,Low Fat,0.053025371,Snack Foods,192.5504,OUT018,Medium,Tier 3,Supermarket Type2,2109.2544,14,Food
FDU59,5.78,Low Fat,0.096306016,Breads,161.9552,OUT013,High,Tier 3,Supermarket Type1,2111.9176,36,Food
FDL38,13.8,Regular,0.014762987,Canned,90.7172,OUT045,Small,Tier 2,Supermarket Type1,1338.258,21,Food
FDZ23,17.75,Regular,0.067446626,Baking Goods,184.724,OUT013,High,Tier 3,Supermarket Type1,1677.816,36,Food
FDX52,11.5,Regular,0.042173667,Frozen Foods,194.682,OUT018,Medium,Tier 3,Supermarket Type2,2316.984,14,Food
NCB42,11.8,Non-Edible,0.008578539,Health and Hygiene,117.6492,OUT045,Small,Tier 2,Supermarket Type1,1158.492,21,Non-Consumable
NCU18,15.1,Non-Edible,0.056155909,Household,140.5496,OUT017,Small,Tier 2,Supermarket Type1,2681.8424,16,Non-Consumable
FDI32,12.857645184136183,Low Fat,0.305305397,Fruits and Vegetables,116.6834,OUT019,Small,Tier 1,Grocery Store,460.7336,38,Food
DRZ11,8.85,Regular,0.112571187,Soft Drinks,122.0388,OUT013,High,Tier 3,Supermarket Type1,1609.9044,36,Drinks
NCL54,12.6,Non-Edible,0.083221904,Household,174.5054,OUT017,Small,Tier 2,Supermarket Type1,2626.581,16,Non-Consumable
FDS19,13.8,Regular,0.064195136,Fruits and Vegetables,75.8012,OUT035,Small,Tier 2,Supermarket Type1,1138.518,19,Food
DRB13,6.115,Regular,0.007055292,Soft Drinks,188.653,OUT049,Medium,Tier 1,Supermarket Type1,3605.307,24,Drinks
DRI51,17.25,Low Fat,0.070703828,Dairy,170.3764,OUT010,Small,Tier 3,Grocery Store,343.5528,25,Drinks
FDS57,12.857645184136183,Low Fat,0.102941345,Snack Foods,142.047,OUT027,Medium,Tier 3,Supermarket Type3,2719.793,38,Food
FDT39,6.26,Regular,0.009887927,Meat,150.7366,OUT045,Small,Tier 2,Supermarket Type1,2418.1856,21,Food
FDH48,13.5,Low Fat,0.101231721,Baking Goods,86.254,OUT010,Small,Tier 3,Grocery Store,173.108,25,Food
NCB18,19.6,Non-Edible,0.069112952,Household,90.1514,OUT010,Small,Tier 3,Grocery Store,442.757,25,Non-Consumable
FDR25,12.857645184136183,Regular,0.138846289,Canned,263.7884,OUT027,Medium,Tier 3,Supermarket Type3,1324.942,38,Food
FDV21,11.5,Low Fat,0.171050595,Snack Foods,126.3704,OUT035,Small,Tier 2,Supermarket Type1,3880.2824,19,Food
DRH23,14.65,Low Fat,0.0,Hard Drinks,54.9614,OUT049,Medium,Tier 1,Supermarket Type1,552.614,24,Drinks
FDS52,8.89,Low Fat,0.005496816,Frozen Foods,102.8016,OUT018,Medium,Tier 3,Supermarket Type2,1012.016,14,Food
NCC31,8.02,Non-Edible,0.033259081,Household,154.2972,OUT010,Small,Tier 3,Grocery Store,1090.5804,25,Non-Consumable
FDU03,18.7,Regular,0.092095924,Meat,183.3292,OUT017,Small,Tier 2,Supermarket Type1,2006.7212,16,Food
FDG50,7.405,Low Fat,0.015295536,Canned,89.7146,OUT049,Medium,Tier 1,Supermarket Type1,547.2876,24,Food
FDY31,5.98,Low Fat,0.043526599,Fruits and Vegetables,148.4418,OUT013,High,Tier 3,Supermarket Type1,2354.2688,36,Food
FDX39,12.857645184136183,Regular,0.049435598,Meat,209.7586,OUT027,Medium,Tier 3,Supermarket Type3,5487.5236,38,Food
FDE46,12.857645184136183,Low Fat,0.027610698,Snack Foods,149.5366,OUT019,Small,Tier 1,Grocery Store,604.5464,38,Food
NCN29,15.2,Non-Edible,0.012141036,Health and Hygiene,48.7034,OUT045,Small,Tier 2,Supermarket Type1,680.4476,21,Non-Consumable
DRF13,12.1,Low Fat,0.029949818,Soft Drinks,146.3444,OUT017,Small,Tier 2,Supermarket Type1,3773.7544,16,Drinks
FDT46,12.857645184136183,Low Fat,0.053939315,Snack Foods,52.1008,OUT019,Small,Tier 1,Grocery Store,50.6008,38,Food
FDS58,9.285,Regular,0.0,Snack Foods,161.5578,OUT046,Small,Tier 1,Supermarket Type1,4653.2762,26,Food
FDX52,12.857645184136183,Regular,0.073541072,Frozen Foods,192.282,OUT019,Small,Tier 1,Grocery Store,386.164,38,Food
FDP27,8.155,Low Fat,0.199935881,Meat,188.453,OUT010,Small,Tier 3,Grocery Store,379.506,25,Food
FDX44,9.3,Low Fat,0.043033346,Fruits and Vegetables,89.4172,OUT049,Medium,Tier 1,Supermarket Type1,1159.8236,24,Food
DRO35,13.85,Low Fat,0.034570357,Hard Drinks,117.4492,OUT046,Small,Tier 1,Supermarket Type1,3243.7776,26,Drinks
FDC59,16.7,Regular,0.054739692,Starchy Foods,65.7168,OUT045,Small,Tier 2,Supermarket Type1,1086.5856,21,Food
FDB12,11.15,Regular,0.105471384,Baking Goods,105.8648,OUT049,Medium,Tier 1,Supermarket Type1,1973.4312,24,Food
FDU26,16.7,Regular,0.042610897,Dairy,117.2782,OUT035,Small,Tier 2,Supermarket Type1,715.0692,19,Food
NCF30,17.0,Non-Edible,0.126758324,Household,124.5362,OUT018,Medium,Tier 3,Supermarket Type2,1132.5258,14,Non-Consumable
FDX20,7.365,Low Fat,0.042524835,Fruits and Vegetables,228.372,OUT013,High,Tier 3,Supermarket Type1,4527.44,36,Food
